2016-08-05,11319978135
2016-08-06,11628742784
2016-08-07,11583168173
2016-08-08,11599216230
2016-08-09,11697010556
2016-08-10,11693792244
2016-08-11,11595455785
2016-08-12,11622808127
2016-08-13,11536918539
2016-08-14,11351741864
2016-08-15,11241051320
2016-08-16,11426944881
2016-08-17,11362471749
2016-08-18,11337396420
2016-08-19,11396148351
2016-08-20,11387104439
2016-08-21,11488275669
2016-08-22,11614814425
2016-08-23,11435768744
2016-08-24,11360147987
2016-08-25,11359635161
2016-08-26,11338142411
2016-08-27,11258266122
2016-08-28,11365529165
2016-08-29,11441374228
2016-08-30,11384582951
2016-08-31,11475445394
2016-09-01,11379309711
2016-09-02,11499470971
2016-09-03,11826377261
2016-09-04,12230277944
2016-09-05,12209725702
2016-09-06,12234637734
2016-09-07,12318058431
2016-09-08,12436196788
2016-09-09,12460900712
2016-09-10,12516572791
2016-09-11,12211391942
2016-09-12,12245683632
2016-09-13,12243649252
2016-09-14,12272508646
2016-09-15,12283137982
2016-09-16,12295596703
2016-09-17,12280348258
2016-09-18,12355784066
2016-09-19,12387827750
2016-09-20,12268382868
2016-09-21,12157197008
2016-09-22,12159347957
2016-09-23,12306333995
2016-09-24,12281975060
2016-09-25,12245842495
2016-09-26,12337886738
2016-09-27,12341094407
2016-09-28,12359924787
2016-09-29,12339920871
2016-09-30,12433503512
2016-10-01,12409800545
2016-10-02,12413442778
2016-10-03,12304392663
2016-10-04,12397117836
2016-10-05,12356195300
2016-10-06,12378415173
2016-10-07,12380190931
2016-10-08,12364348799
2016-10-09,12351458958
2016-10-10,12581796551
2016-10-11,12671808495
2016-10-12,12657988431
2016-10-13,12654393617
2016-10-14,12728954545
2016-10-15,12684543869
2016-10-16,12673104819
2016-10-17,12762332705
2016-10-18,12717713414
2016-10-19,12563790633
2016-10-20,12596958719
2016-10-21,12676434886
2016-10-22,13034612601
2016-10-23,12971876888
2016-10-24,12991851065
2016-10-25,13059355225
2016-10-26,13427508237
2016-10-27,13337590467
2016-10-28,13584833995
2016-10-29,13553911940
2016-10-30,13553565117
2016-10-31,13730738802
2016-11-01,13959402477
2016-11-02,14017628713
2016-11-03,13231385868
2016-11-04,13398251524
2016-11-05,13708856728
2016-11-06,13482381967
2016-11-07,13431894493
2016-11-08,13934947015
2016-11-09,13584105373
2016-11-10,13604751509
2016-11-11,13567564639
2016-11-12,13215824277
2016-11-13,13391024674
2016-11-14,13521468696
2016-11-15,13573112056
2016-11-16,14134283352
2016-11-17,13994435030
2016-11-18,14140795427
2016-11-19,14142314253
2016-11-20,13812384417
2016-11-21,13938284970
2016-11-22,14031828037
2016-11-23,13932132679
2016-11-24,13796060956
2016-11-25,13861732430
2016-11-26,13792176670
2016-11-27,13779158876
2016-11-28,13716049137
2016-11-29,13839027702
2016-11-30,13959586467
2016-12-01,14295949019
2016-12-02,14148649901
2016-12-03,14231408945
2016-12-04,14034233494
2016-12-05,13912156975
2016-12-06,13998341317
2016-12-07,14290778382
2016-12-08,14323712919
2016-12-09,14353511617
2016-12-10,14236348295
2016-12-11,14327275779
2016-12-12,14451438666
2016-12-13,14495712350
2016-12-14,14442257001
2016-12-15,14487778585
2016-12-16,14589726621
2016-12-17,14596405461
2016-12-18,14646128994
2016-12-19,14655240531
2016-12-20,14919190144
2016-12-21,15789142440
2016-12-22,16574931534
2016-12-23,16694167880
2016-12-24,15990106558
2016-12-25,16530008709
2016-12-26,16671584011
2016-12-27,17341376370
2016-12-28,17745669095
2016-12-29,17489471069
2016-12-30,17461392764
2016-12-31,17655270762
2017-01-01,18465952346
2017-01-02,18784889713
2017-01-03,19716721957
2017-01-04,21821800797
2017-01-05,18584226746
2017-01-06,15657542418
2017-01-07,17295466120
2017-01-08,16649917672
2017-01-09,16951470309
2017-01-10,17172484341
2017-01-11,14285438730
2017-01-12,14797309683
2017-01-13,15475287205
2017-01-14,15375704971
2017-01-15,15680495784
2017-01-16,16549568881
2017-01-17,16830209495
2017-01-18,16694321201
2017-01-19,16878729896
2017-01-20,17263828920
2017-01-21,17581467284
2017-01-22,17344103752
2017-01-23,17278198888
2017-01-24,16937414554
2017-01-25,17003174484
2017-01-26,17347456675
2017-01-27,17356984547
2017-01-28,17378400458
2017-01-29,17392935885
2017-01-30,17591277304
2017-01-31,18427269640
2017-02-01,18585064367
2017-02-02,19215424652
2017-02-03,19278472226
2017-02-04,19519667559
2017-02-05,19484317655
2017-02-06,19867532995
2017-02-07,20192789213
2017-02-08,19940648266
2017-02-09,18244937671
2017-02-10,18828761073
2017-02-11,18756423305
2017-02-12,18819628747
2017-02-13,18843734085
2017-02-14,18979887297
2017-02-15,19203431445
2017-02-16,19498290455
2017-02-17,19915491387
2017-02-18,19891674020
2017-02-19,19738573578
2017-02-20,20252125885
2017-02-21,20585133773
2017-02-22,20903844993
2017-02-23,21289704492
2017-02-24,21679779394
2017-02-25,21495408882
2017-02-26,21876102964
2017-02-27,22124952513
2017-02-28,22257762667
2017-03-01,23087703017
2017-03-02,24063448195
2017-03-03,24338553696
2017-03-04,23610077834
2017-03-05,24268934396
2017-03-06,24143821118
2017-03-07,22555950173
2017-03-08,22386850724
2017-03-09,22690282679
2017-03-10,22710357841
2017-03-11,23243977036
2017-03-12,24342663369
2017-03-13,24789539454
2017-03-14,25232174178
2017-03-15,26388646539
2017-03-16,26099078336
2017-03-17,23834267564
2017-03-18,22655586608
2017-03-19,23802012230
2017-03-20,24436736188
2017-03-21,24693006433
2017-03-22,23471563948
2017-03-23,23420234533
2017-03-24,22231566220
2017-03-25,23237377493
2017-03-26,23679956780
2017-03-27,24367589240
2017-03-28,24367090209
2017-03-29,24899147079
2017-03-30,25136599678
2017-03-31,25704466143
2017-04-01,25913953755
2017-04-02,27261983082
2017-04-03,26916435433
2017-04-04,27127744552
2017-04-05,27136565271
2017-04-06,27288987411
2017-04-07,27497530305
2017-04-08,27693262750
2017-04-09,27588292502
2017-04-10,27772950544
2017-04-11,28016789350
2017-04-12,28724087333
2017-04-13,28342649916
2017-04-14,28077835915
2017-04-15,28612755634
2017-04-16,28467998867
2017-04-17,29069856429
2017-04-18,29454816234
2017-04-19,29130437010
2017-04-20,29492413059
2017-04-21,30456578458
2017-04-27,33997042474
2017-04-28,35055159697
2017-04-29,35299615909
2017-04-30,37762921068
2017-05-01,38244490535
2017-05-02,38630570136
2017-05-03,40866059496
2017-05-04,45063930104
2017-05-05,45333922603
2017-05-06,46253961689
2017-05-07,50788683686
2017-05-08,51607502635
2017-05-09,52736019615
2017-05-10,52159986623
2017-05-11,53443108429
2017-05-12,52156292966
2017-05-13,54881859043
2017-05-14,54869827244
2017-05-15,56131514857
2017-05-16,61063434415
2017-05-17,61503641331
2017-05-18,65528431930
2017-05-19,68096857110
2017-05-20,71860165533
2017-05-21,77056491639
2017-05-22,78543541869
2017-05-23,86313713701
2017-05-24,84003446463
2017-05-25,85245247826
2017-05-26,67429089367
2017-05-27,73651677797
2017-05-28,70780734213
2017-05-29,79623364148
2017-05-30,77270847631
2017-05-31,85887861304
2017-06-01,88798145947
2017-06-02,87941988974
2017-06-03,90405133349
2017-06-04,93920781485
2017-06-05,99733415856
2017-06-06,1.01758E+11
2017-06-07,99902536551
2017-06-08,1.0233E+11
2017-06-09,1.04915E+11
2017-06-10,1.09012E+11
2017-06-11,1.14033E+11
2017-06-12,1.10458E+11
2017-06-13,1.15477E+11
2017-06-14,1.04001E+11
2017-06-15,1.0412E+11
2017-06-16,1.08498E+11
2017-06-17,1.12442E+11
2017-06-18,1.11696E+11
2017-06-19,1.1412E+11
2017-06-20,1.14088E+11
2017-06-21,1.09178E+11
2017-06-22,1.11076E+11
2017-06-23,1.14654E+11
2017-06-24,1.09095E+11
2017-06-25,1.04988E+11
2017-06-26,97539364742
2017-06-27,98763080183
2017-06-28,1.06368E+11
2017-06-29,1.01491E+11
2017-06-30,98104230074
2017-07-01,93291306814
2017-07-02,99100663704
2017-07-03,1.02665E+11
2017-07-04,1.0036E+11
2017-07-05,1.00643E+11
2017-07-06,99870576477
2017-07-07,93670427010
2017-07-08,96534613251
2017-07-09,92857505168
2017-07-10,79971800901
2017-07-11,80641070337
2017-07-12,87491589018
2017-07-13,83017950642
2017-07-14,76126566717
2017-07-15,70402268700
2017-07-16,69603114213
2017-07-17,76653175382
2017-07-18,84810685353
2017-07-19,82728367295
2017-07-20,94239811625
2017-07-21,92704528236
2017-07-22,95734329761
2017-07-23,94006775840
2017-07-24,94444765749
2017-07-25,85370175826
2017-07-26,87448825888
2017-07-27,88789725456
2017-07-28,85628851729
2017-07-29,88757748276
2017-07-30,87345801994
2017-07-31,93062398451
2017-08-01,98365549705
2017-08-02,1.00582E+11
2017-08-03,1.01195E+11
2017-08-04,1.07254E+11
2017-08-05,1.11278E+11
2017-08-06,1.12297E+11
2017-08-07,1.20093E+11
2017-08-08,1.23462E+11
2017-08-09,1.21049E+11
2017-08-10,1.24799E+11
2017-08-11,1.31527E+11
2017-08-12,1.34407E+11
2017-08-13,1.35956E+11
2017-08-14,1.39669E+11
2017-08-15,1.3248E+11
2017-08-16,1.41007E+11
2017-08-17,1.43249E+11
2017-08-18,1.40558E+11
2017-08-19,1.45062E+11
2017-08-20,1.4311E+11
2017-08-21,1.38605E+11
2017-08-22,1.5048E+11
2017-08-23,1.50729E+11
2017-08-24,1.5284E+11
2017-08-25,1.54294E+11
2017-08-26,1.56041E+11
2017-08-27,1.54503E+11
2017-08-28,1.60268E+11
2017-08-29,1.66414E+11
2017-08-30,1.6731E+11
2017-08-31,1.71394E+11
2017-09-01,1.6866E+11
2017-09-02,1.68151E+11
2017-09-03,1.59988E+11
2017-09-04,1.38582E+11
2017-09-05,1.56082E+11
2017-09-06,1.59428E+11
2017-09-07,1.63077E+11
2017-09-08,1.49316E+11
2017-09-09,1.37576E+11
2017-09-10,1.44869E+11
2017-09-11,1.5133E+11
2017-09-12,1.39656E+11
2017-09-13,1.32927E+11
2017-09-14,1.09646E+11
2017-09-15,1.26731E+11
2017-09-16,1.19574E+11
2017-09-17,1.31234E+11
2017-09-18,1.35051E+11
2017-09-19,1.35377E+11
2017-09-20,1.33392E+11
2017-09-21,1.27806E+11
2017-09-22,1.27138E+11
2017-09-23,1.28542E+11
2017-09-24,1.31082E+11
2017-09-25,1.34457E+11
2017-09-26,1.36478E+11
2017-09-27,1.45991E+11
2017-09-28,1.37414E+11
2017-09-29,1.45138E+11
2017-09-30,1.46024E+11
2017-10-01,1.49072E+11
2017-10-02,1.44961E+11
2017-10-03,1.45375E+11
2017-10-04,1.40719E+11
2017-10-05,1.47138E+11
2017-10-06,1.47286E+11
2017-10-07,1.49354E+11
2017-10-08,1.49928E+11
2017-10-09,1.52615E+11
2017-10-10,1.53629E+11
2017-10-11,1.56079E+11
2017-10-12,1.68746E+11
2017-10-13,1.71838E+11
2017-10-14,1.75027E+11
2017-10-15,1.72946E+11
2017-10-16,1.72362E+11
2017-10-17,1.63686E+11
2017-10-18,1.67573E+11
2017-10-19,1.68097E+11
2017-10-20,1.72839E+11
2017-10-21,1.69318E+11
2017-10-22,1.69098E+11
2017-10-23,1.69902E+11
2017-10-24,1.64987E+11
2017-10-25,1.67855E+11
2017-10-26,1.69669E+11
2017-10-27,1.69055E+11
2017-10-28,1.69511E+11
2017-10-29,1.77659E+11
2017-10-30,1.78496E+11
2017-10-31,1.81925E+11
2017-11-01,1.88534E+11
2017-11-02,1.97031E+11
2017-11-03,1.94875E+11
2017-11-04,2.0036E+11
2017-11-05,1.97304E+11
2017-11-06,1.97224E+11
2017-11-07,2.01544E+11
2017-11-08,2.04379E+11
2017-11-09,2.0413E+11
2017-11-10,1.93962E+11
2017-11-11,2.08082E+11
2017-11-12,1.94937E+11
2017-11-13,2.02868E+11
2017-11-14,2.11344E+11
2017-11-15,2.15742E+11
2017-11-16,2.21466E+11
2017-11-17,2.25265E+11
2017-11-18,2.29072E+11
2017-11-19,2.34401E+11
2017-11-20,2.34591E+11
2017-11-21,2.39616E+11
2017-11-22,2.48094E+11
2017-11-23,2.51053E+11
2017-11-24,2.62027E+11
2017-11-25,2.79338E+11
2017-11-26,2.99887E+11
2017-11-27,3.03968E+11
2017-11-28,3.18047E+11
2017-11-29,2.99281E+11
2017-11-30,2.87826E+11
2017-12-01,3.24485E+11
2017-12-02,3.30231E+11
2017-12-03,3.40079E+11
2017-12-04,3.46433E+11
2017-12-05,3.67515E+11
2017-12-06,3.91618E+11
2017-12-07,4.27182E+11
2017-12-08,4.29835E+11
2017-12-09,3.69982E+11
2017-12-10,4.38037E+11
2017-12-11,4.54878E+11
2017-12-12,4.8425E+11
2017-12-13,5.03313E+11
2017-12-14,5.15632E+11
2017-12-15,5.35693E+11
2017-12-16,5.85712E+11
2017-12-17,5.76977E+11
2017-12-18,6.26488E+11
2017-12-19,5.92203E+11
2017-12-20,6.2963E+11
2017-12-21,4.65938E+11
2017-12-22,5.38534E+11
2017-12-23,5.36129E+11
2017-12-24,5.30849E+11
2017-12-25,5.70386E+11
2017-12-26,6.0275E+11
2017-12-27,5.43817E+11
2017-12-28,5.64407E+11
2017-12-29,5.9519E+11
2017-12-30,5.55109E+11
2017-12-31,5.97854E+11
2018-01-01,6.08526E+11
2018-01-02,6.84823E+11
2018-01-03,7.38561E+11
2018-01-04,7.43665E+11
2018-01-05,7.61469E+11
2018-01-06,7.93502E+11
2018-01-07,7.52148E+11
2018-01-08,7.20003E+11
2018-01-09,6.7584E+11
2018-01-10,6.45698E+11
2018-01-11,6.73375E+11
2018-01-12,7.15114E+11
2018-01-13,6.88965E+11
2018-01-14,6.81644E+11
2018-01-15,6.22006E+11
2018-01-16,5.21925E+11
2018-01-17,5.19883E+11
2018-01-18,6.74117E+11
2018-01-19,5.87145E+11
2018-01-20,5.50005E+11
2018-01-21,5.43131E+11
2018-01-22,4.82277E+11
2018-01-23,5.1233E+11
2018-01-24,5.40722E+11
2018-01-25,5.22675E+11
2018-01-26,5.2213E+11
2018-01-27,5.63944E+11
2018-01-28,5.47091E+11
2018-01-29,5.31408E+11
2018-01-30,4.90015E+11
2018-01-31,4.93785E+11
2018-02-01,3.89239E+11
2018-02-02,3.95383E+11
2018-02-03,4.30697E+11
2018-02-04,3.69077E+11
2018-02-05,2.67996E+11
2018-02-06,3.40422E+11
2018-02-07,3.66002E+11
2018-02-08,3.72314E+11
2018-02-09,4.38688E+11
2018-02-10,3.76802E+11
2018-02-11,4.02517E+11
2018-02-12,4.06872E+11
2018-02-13,4.14297E+11
2018-02-14,4.52027E+11
2018-02-15,4.52279E+11
2018-02-16,4.81177E+11
2018-02-17,4.72132E+11
2018-02-18,4.77679E+11
2018-02-19,4.95632E+11
2018-02-20,4.65995E+11
2018-02-21,4.47338E+11
2018-02-22,4.18053E+11
2018-02-23,4.26128E+11
2018-02-24,4.19828E+11
2018-02-25,4.08177E+11
2018-02-26,4.36106E+11
2018-02-27,4.41344E+11
2018-02-28,4.29472E+11
2018-03-01,4.42201E+11
2018-03-02,4.45099E+11
2018-03-03,4.34858E+11
2018-03-04,4.55008E+11
2018-03-05,4.41919E+11
2018-03-06,4.07651E+11
2018-03-07,3.90616E+11
2018-03-08,3.46883E+11
2018-03-09,4.18867E+11
2018-03-10,3.50052E+11
2018-03-11,3.76316E+11
2018-03-12,3.66605E+11
2018-03-13,3.59044E+11
2018-03-14,3.00318E+11
2018-03-15,3.17105E+11
2018-03-16,3.13695E+11
2018-03-17,2.84667E+11
2018-03-18,3.06021E+11
2018-03-19,3.18408E+11
2018-03-20,3.40073E+11
2018-03-21,3.36616E+11
2018-03-22,3.11007E+11
2018-03-23,3.28262E+11
2018-03-24,3.17162E+11
2018-03-25,3.15437E+11
2018-03-26,2.91865E+11
2018-03-27,2.88082E+11
2018-03-28,2.74275E+11
2018-03-29,2.57646E+11
2018-03-30,2.52534E+11
2018-03-31,2.49036E+11
2018-04-01,2.48486E+11
2018-04-02,2.6398E+11
2018-04-03,2.6714E+11
2018-04-04,2.47449E+11
2018-04-05,2.3854E+11
2018-04-06,2.47991E+11
2018-04-07,2.50622E+11
2018-04-08,2.58931E+11
2018-04-09,2.48677E+11
2018-04-10,2.53517E+11
2018-04-11,2.63423E+11
2018-04-12,2.98317E+11
2018-04-13,3.04456E+11
2018-04-14,3.09653E+11
2018-04-15,3.09639E+11
2018-04-16,3.11497E+11
2018-04-17,3.12538E+11
2018-04-18,3.30571E+11
2018-04-19,3.44214E+11
2018-04-20,3.72632E+11
2018-04-21,3.66839E+11
2018-04-22,3.75454E+11
2018-04-23,3.98898E+11
2018-04-24,3.97123E+11
2018-04-25,3.75925E+11
2018-04-26,3.93941E+11
2018-04-27,3.96738E+11
2018-04-28,4.16965E+11
2018-04-29,4.082E+11
2018-04-30,3.89933E+11
2018-05-01,4.03055E+11
2018-05-02,4.1327E+11
2018-05-03,4.29194E+11
2018-05-04,4.40121E+11
2018-05-05,4.2814E+11
2018-05-06,4.15149E+11
2018-05-07,4.20605E+11
2018-05-08,4.00694E+11
2018-05-09,4.12631E+11
2018-05-10,3.93963E+11
2018-05-11,3.48991E+11
2018-05-12,3.67919E+11
2018-05-13,3.72486E+11
2018-05-14,3.8786E+11
2018-05-15,3.57352E+11
2018-05-16,3.67657E+11
2018-05-17,3.48107E+11
2018-05-18,3.56116E+11
2018-05-19,3.59705E+11
2018-05-20,3.69377E+11
2018-05-21,3.58635E+11
2018-05-22,3.36703E+11
2018-05-23,3.2145E+11
2018-05-24,3.24621E+11
2018-05-25,3.14358E+11
2018-05-26,3.09169E+11
2018-05-27,2.97328E+11
2018-05-28,2.89592E+11
2018-05-29,3.14337E+11
2018-05-30,3.15145E+11
2018-05-31,3.16429E+11
2018-06-01,3.16042E+11
2018-06-02,3.27525E+11
2018-06-03,3.28489E+11
2018-06-04,3.18088E+11
2018-06-05,3.27973E+11
2018-06-06,3.30461E+11
2018-06-07,3.25996E+11
2018-06-08,3.28686E+11
2018-06-09,3.09991E+11
2018-06-10,2.84541E+11
2018-06-11,2.87574E+11
2018-06-12,2.69923E+11
2018-06-13,2.66581E+11
2018-06-14,2.72282E+11
2018-06-15,2.66618E+11
2018-06-16,2.68517E+11
2018-06-17,2.64097E+11
2018-06-18,2.7366E+11
2018-06-19,2.70368E+11
2018-06-20,2.77152E+11
2018-06-21,2.68945E+11
2018-06-22,2.41246E+11
2018-06-23,2.28545E+11
2018-06-24,2.41462E+11
2018-06-25,2.446E+11
2018-06-26,2.34609E+11
2018-06-27,2.35719E+11
2018-06-28,2.26171E+11
2018-06-29,2.45689E+11
2018-06-30,2.45368E+11
2018-07-01,2.43159E+11
2018-07-02,2.62065E+11
2018-07-03,2.52999E+11
2018-07-04,2.61597E+11
2018-07-05,2.5319E+11
2018-07-06,2.56277E+11
2018-07-07,2.65306E+11
2018-07-08,2.614E+11
2018-07-09,2.5241E+11
2018-07-10,2.37753E+11
2018-07-11,2.37039E+11
2018-07-12,2.38356E+11
2018-07-13,2.37498E+11
2018-07-14,2.39929E+11
2018-07-15,2.44861E+11
2018-07-16,2.57965E+11
2018-07-17,2.84538E+11
2018-07-18,2.75584E+11
2018-07-19,2.70531E+11
2018-07-20,2.66857E+11
2018-07-21,2.6912E+11
2018-07-22,2.76756E+11
2018-07-23,2.81288E+11
2018-07-24,2.88621E+11
2018-07-25,2.89145E+11
2018-07-26,2.78662E+11
2018-07-27,2.85285E+11
2018-07-28,2.85487E+11
2018-07-29,2.83067E+11
2018-07-30,2.78808E+11
2018-07-31,2.60646E+11
2018-08-01,2.6158E+11
2018-08-02,2.52892E+11
2018-08-03,2.45643E+11
2018-08-04,2.38393E+11
2018-08-05,2.31144E+11
2018-08-06,2.23894E+11
2018-08-07,2.35048E+11
2018-08-08,2.1785E+11
2018-08-09,2.18785E+11
2018-08-10,2.01428E+11
2018-08-11,2.0824E+11
2018-08-12,2.08788E+11
2018-08-13,1.85675E+11
2018-08-14,1.96941E+11
2018-08-15,1.96454E+11
2018-08-16,2.05057E+11
2018-08-17,2.11841E+11
2018-08-18,2.0584E+11
2018-08-19,2.09104E+11
2018-08-20,2.01557E+11
2018-08-21,2.11454E+11
2018-08-22,2.01091E+11
2018-08-23,2.0378E+11
2018-08-24,2.08843E+11
2018-08-25,2.05203E+11
2018-08-26,2.10298E+11
2018-08-27,2.17348E+11
2018-08-28,2.22843E+11
2018-08-29,2.18912E+11
2018-08-30,2.18773E+11
2018-08-31,2.22717E+11
2018-09-01,2.30356E+11
2018-09-02,2.2726E+11
2018-09-03,2.28493E+11
2018-09-04,2.30267E+11
2018-09-05,1.95923E+11
2018-09-06,2.00447E+11
2018-09-07,1.97133E+11
2018-09-08,1.85754E+11
2018-09-09,1.89339E+11
2018-09-10,1.89544E+11
2018-09-11,1.82633E+11
2018-09-12,1.87518E+11
2018-09-13,1.96383E+11
2018-09-14,1.94108E+11
2018-09-15,1.93501E+11
2018-09-16,1.95183E+11
2018-09-17,1.86289E+11
2018-09-18,1.92707E+11
2018-09-19,1.93174E+11
2018-09-20,2.05576E+11
2018-09-21,2.17237E+11
2018-09-22,2.18146E+11
2018-09-23,2.16617E+11
2018-09-24,2.02772E+11
2018-09-25,2.04436E+11
2018-09-26,2.07437E+11
2018-09-27,2.17342E+11
2018-09-28,2.08695E+11
2018-09-29,2.14569E+11
2018-09-30,2.15212E+11
2018-10-01,2.14745E+11
2018-10-02,2.07628E+11
2018-10-03,2.1187E+11
2018-10-04,2.10812E+11
2018-10-05,2.12651E+11
2018-10-06,2.09149E+11
2018-10-07,2.10325E+11
2018-10-08,2.12468E+11
2018-10-09,2.08728E+11
2018-10-10,1.94183E+11
2018-10-11,1.94567E+11
2018-10-12,1.94591E+11
2018-10-13,1.96045E+11
2018-10-14,2.07088E+11
2018-10-15,2.06033E+11
2018-10-16,2.0443E+11
2018-10-17,2.04219E+11
2018-10-18,1.99252E+11
2018-10-19,2.00702E+11
2018-10-20,2.02844E+11
2018-10-21,2.01714E+11
2018-10-22,2.01049E+11
2018-10-23,2.02792E+11
2018-10-24,2.00743E+11
2018-10-25,2.0071E+11
2018-10-26,2.0118E+11
2018-10-27,2.01161E+11
2018-10-28,2.00978E+11
2018-10-29,1.95616E+11
2018-10-30,1.95046E+11
2018-10-31,1.98563E+11
2018-11-01,1.97492E+11
2018-11-02,1.9887E+11
2018-11-03,2.00194E+11
2018-11-04,2.03606E+11
2018-11-05,2.05608E+11
2018-11-06,2.10785E+11
2018-11-07,2.07584E+11
2018-11-08,2.06063E+11
2018-11-09,2.0389E+11
2018-11-10,2.04537E+11
2018-11-11,2.03344E+11
2018-11-12,2.03096E+11
2018-11-13,2.01551E+11
2018-11-14,1.79521E+11
2018-11-15,1.78103E+11
2018-11-16,1.75124E+11
2018-11-17,1.79287E+11
2018-11-18,1.7105E+11
2018-11-19,1.47956E+11
2018-11-20,1.41978E+11
2018-11-21,1.44183E+11
2018-11-22,1.35103E+11
2018-11-23,1.34503E+11
2018-11-24,1.17022E+11
2018-11-25,1.27084E+11
2018-11-26,1.19437E+11
2018-11-27,1.27527E+11
2018-11-28,1.31552E+11
2018-11-29,1.31182E+11
2018-11-30,1.24517E+11
2018-12-01,1.30654E+11
2018-12-02,1.25142E+11
2018-12-03,1.24417E+11
2018-12-04,1.20949E+11
2018-12-05,1.18261E+11
2018-12-06,1.04588E+11
2018-12-07,1.06918E+11
2018-12-08,1.0763E+11
2018-12-09,1.08706E+11
2018-12-10,1.06117E+11
2018-12-11,1.05529E+11
2018-12-12,1.04345E+11
2018-12-13,1.01367E+11
2018-12-14,98736001920
2018-12-15,1.00437E+11
2018-12-16,1.00277E+11
2018-12-17,1.09826E+11
2018-12-18,1.17016E+11
2018-12-19,1.17953E+11
2018-12-20,1.26362E+11
2018-12-21,1.22295E+11
2018-12-22,1.28781E+11
2018-12-23,1.39544E+11
